cols,rows,inserted_rows,start_op,end_op,time_diff,operation
45,600,300,2023-02-03 07:51:19.339720,2023-02-03 07:51:19.339720,0.0,SELECT
45,1000,400,2023-02-03 07:51:19.342716,2023-02-03 07:51:19.407540,0.064824,INSERT
45,1000,400,2023-02-03 07:51:19.410530,2023-02-03 07:51:19.410530,0.0,SELECT
45,1500,500,2023-02-03 07:51:19.414520,2023-02-03 07:51:19.496303,0.081783,INSERT
45,1500,500,2023-02-03 07:51:19.499293,2023-02-03 07:51:19.500300,0.001007,SELECT
45,2100,600,2023-02-03 07:51:19.502288,2023-02-03 07:51:19.599028,0.09674,INSERT
45,2100,600,2023-02-03 07:51:19.604013,2023-02-03 07:51:19.604013,0.0,SELECT
45,2800,700,2023-02-03 07:51:19.607007,2023-02-03 07:51:19.718711,0.111704,INSERT
45,2800,700,2023-02-03 07:51:19.722700,2023-02-03 07:51:19.722700,0.0,SELECT
45,3600,800,2023-02-03 07:51:19.727682,2023-02-03 07:51:19.871876,0.144194,INSERT
45,3600,800,2023-02-03 07:51:19.875867,2023-02-03 07:51:19.876865,0.000998,SELECT
45,4500,900,2023-02-03 07:51:19.880853,2023-02-03 07:51:20.020478,0.139625,INSERT
45,4500,900,2023-02-03 07:51:20.025467,2023-02-03 07:51:20.025467,0.0,SELECT
45,5500,1000,2023-02-03 07:51:20.029458,2023-02-03 07:51:20.190026,0.160568,INSERT
45,5500,1000,2023-02-03 07:51:20.193017,2023-02-03 07:51:20.194014,0.000997,SELECT
45,6600,1100,2023-02-03 07:51:20.199008,2023-02-03 07:51:20.383034,0.184026,INSERT
45,6600,1100,2023-02-03 07:51:20.386029,2023-02-03 07:51:20.387028,0.000999,SELECT
45,7800,1200,2023-02-03 07:51:20.392020,2023-02-03 07:51:20.589210,0.19719,INSERT
45,7800,1200,2023-02-03 07:51:20.594201,2023-02-03 07:51:20.595196,0.000995,SELECT
45,9100,1300,2023-02-03 07:51:20.599187,2023-02-03 07:51:20.837164,0.237977,INSERT
45,9100,1300,2023-02-03 07:51:20.842155,2023-02-03 07:51:20.843150,0.000995,SELECT
45,10500,1400,2023-02-03 07:51:20.847137,2023-02-03 07:51:21.084525,0.237388,INSERT
45,10500,1400,2023-02-03 07:51:21.088517,2023-02-03 07:51:21.089511,0.000994,SELECT
45,12000,1500,2023-02-03 07:51:21.095493,2023-02-03 07:51:21.331860,0.236367,INSERT
45,12000,1500,2023-02-03 07:51:21.334852,2023-02-03 07:51:21.334852,0.0,SELECT
45,13600,1600,2023-02-03 07:51:21.337846,2023-02-03 07:51:21.556969,0.219123,INSERT
45,13600,1600,2023-02-03 07:51:21.561956,2023-02-03 07:51:21.562960,0.001004,SELECT
45,15300,1700,2023-02-03 07:51:21.567940,2023-02-03 07:51:21.869304,0.301364,INSERT
45,15300,1700,2023-02-03 07:51:21.874290,2023-02-03 07:51:21.875289,0.000999,SELECT
45,17100,1800,2023-02-03 07:51:21.881274,2023-02-03 07:51:22.188977,0.307703,INSERT
45,17100,1800,2023-02-03 07:51:22.194971,2023-02-03 07:51:22.194971,0.0,SELECT
45,19000,1900,2023-02-03 07:51:22.201945,2023-02-03 07:51:22.568341,0.366396,INSERT
45,19000,1900,2023-02-03 07:51:22.575322,2023-02-03 07:51:22.575322,0.0,SELECT
45,21000,2000,2023-02-03 07:51:22.582305,2023-02-03 07:51:22.925677,0.343372,INSERT
45,21000,2000,2023-02-03 07:51:22.932658,2023-02-03 07:51:22.933653,0.000995,SELECT
45,23100,2100,2023-02-03 07:51:22.939639,2023-02-03 07:51:23.284390,0.344751,INSERT
45,23100,2100,2023-02-03 07:51:23.292367,2023-02-03 07:51:23.292367,0.0,SELECT
45,25300,2200,2023-02-03 07:51:23.299351,2023-02-03 07:51:23.690136,0.390785,INSERT
45,25300,2200,2023-02-03 07:51:23.698112,2023-02-03 07:51:23.698112,0.0,SELECT
45,27600,2300,2023-02-03 07:51:23.706123,2023-02-03 07:51:24.144152,0.438029,INSERT
45,27600,2300,2023-02-03 07:51:24.151132,2023-02-03 07:51:24.151132,0.0,SELECT
45,30000,2400,2023-02-03 07:51:24.160112,2023-02-03 07:51:24.585617,0.425505,INSERT
45,30000,2400,2023-02-03 07:51:24.594591,2023-02-03 07:51:24.594591,0.0,SELECT
45,32500,2500,2023-02-03 07:51:24.602613,2023-02-03 07:51:25.052713,0.4501,INSERT
45,32500,2500,2023-02-03 07:51:25.061689,2023-02-03 07:51:25.061689,0.0,SELECT
45,35100,2600,2023-02-03 07:51:25.069668,2023-02-03 07:51:25.533334,0.463666,INSERT
45,35100,2600,2023-02-03 07:51:25.541313,2023-02-03 07:51:25.541313,0.0,SELECT
45,37800,2700,2023-02-03 07:51:25.551295,2023-02-03 07:51:26.047437,0.496142,INSERT
45,37800,2700,2023-02-03 07:51:26.056413,2023-02-03 07:51:26.057412,0.000999,SELECT
45,40600,2800,2023-02-03 07:51:26.067382,2023-02-03 07:51:26.516944,0.449562,INSERT
45,40600,2800,2023-02-03 07:51:26.525918,2023-02-03 07:51:26.525918,0.0,SELECT
45,43500,2900,2023-02-03 07:51:26.535894,2023-02-03 07:51:27.008234,0.47234,INSERT
45,43500,2900,2023-02-03 07:51:27.016727,2023-02-03 07:51:27.016727,0.0,SELECT
45,46500,3000,2023-02-03 07:51:27.025704,2023-02-03 07:51:27.517601,0.491897,INSERT
45,46500,3000,2023-02-03 07:51:27.527574,2023-02-03 07:51:27.527574,0.0,SELECT
45,49600,3100,2023-02-03 07:51:27.537549,2023-02-03 07:51:28.065611,0.528062,INSERT
45,49600,3100,2023-02-03 07:51:28.075584,2023-02-03 07:51:28.075584,0.0,SELECT
45,52800,3200,2023-02-03 07:51:28.087553,2023-02-03 07:51:29.034485,0.946932,INSERT
45,52800,3200,2023-02-03 07:51:29.044460,2023-02-03 07:51:29.044460,0.0,SELECT
45,56100,3300,2023-02-03 07:51:29.055428,2023-02-03 07:51:29.623804,0.568376,INSERT
45,56100,3300,2023-02-03 07:51:29.636791,2023-02-03 07:51:29.637773,0.000982,SELECT
45,59500,3400,2023-02-03 07:51:29.650735,2023-02-03 07:51:30.314159,0.663424,INSERT
45,59500,3400,2023-02-03 07:51:30.326127,2023-02-03 07:51:30.327126,0.000999,SELECT
45,63000,3500,2023-02-03 07:51:30.340092,2023-02-03 07:51:30.977975,0.637883,INSERT
45,63000,3500,2023-02-03 07:51:30.994172,2023-02-03 07:51:30.995176,0.001004,SELECT
45,66600,3600,2023-02-03 07:51:31.009132,2023-02-03 07:51:31.582486,0.573354,INSERT
45,66600,3600,2023-02-03 07:51:31.595452,2023-02-03 07:51:31.595452,0.0,SELECT
45,70300,3700,2023-02-03 07:51:31.608455,2023-02-03 07:51:32.230296,0.621841,INSERT
45,70300,3700,2023-02-03 07:51:32.245130,2023-02-03 07:51:32.245130,0.0,SELECT
45,74100,3800,2023-02-03 07:51:32.260090,2023-02-03 07:51:32.913341,0.653251,INSERT
45,74100,3800,2023-02-03 07:51:32.928298,2023-02-03 07:51:32.928298,0.0,SELECT
45,78000,3900,2023-02-03 07:51:32.942296,2023-02-03 07:51:33.583706,0.64141,INSERT
45,78000,3900,2023-02-03 07:51:33.597668,2023-02-03 07:51:33.597668,0.0,SELECT
45,82000,4000,2023-02-03 07:51:33.613628,2023-02-03 07:51:34.285406,0.671778,INSERT
45,82000,4000,2023-02-03 07:51:34.303357,2023-02-03 07:51:34.303357,0.0,SELECT
45,86100,4100,2023-02-03 07:51:34.321313,2023-02-03 07:51:34.976091,0.654778,INSERT
45,86100,4100,2023-02-03 07:51:34.993047,2023-02-03 07:51:34.993047,0.0,SELECT
45,90300,4200,2023-02-03 07:51:35.013991,2023-02-03 07:51:35.697529,0.683538,INSERT
45,90300,4200,2023-02-03 07:51:35.715532,2023-02-03 07:51:35.716483,0.000951,SELECT
45,94600,4300,2023-02-03 07:51:35.734428,2023-02-03 07:51:36.458218,0.72379,INSERT
45,94600,4300,2023-02-03 07:51:36.471183,2023-02-03 07:51:36.471183,0.0,SELECT
45,99000,4400,2023-02-03 07:51:36.483179,2023-02-03 07:51:37.143824,0.660645,INSERT
45,99000,4400,2023-02-03 07:51:37.160781,2023-02-03 07:51:37.160781,0.0,SELECT
45,103500,4500,2023-02-03 07:51:37.181720,2023-02-03 07:51:38.321611,1.139891,INSERT
45,103500,4500,2023-02-03 07:51:38.340560,2023-02-03 07:51:38.340560,0.0,SELECT
45,108100,4600,2023-02-03 07:51:38.360509,2023-02-03 07:51:39.135901,0.775392,INSERT
45,108100,4600,2023-02-03 07:51:39.158840,2023-02-03 07:51:39.158840,0.0,SELECT
45,112800,4700,2023-02-03 07:51:39.180776,2023-02-03 07:51:39.955336,0.77456,INSERT
45,112800,4700,2023-02-03 07:51:39.977279,2023-02-03 07:51:39.977279,0.0,SELECT
45,117600,4800,2023-02-03 07:51:39.996260,2023-02-03 07:51:40.778358,0.782098,INSERT
45,117600,4800,2023-02-03 07:51:40.800295,2023-02-03 07:51:40.801292,0.000997,SELECT
45,122500,4900,2023-02-03 07:51:40.823231,2023-02-03 07:51:41.575215,0.751984,INSERT
45,122500,4900,2023-02-03 07:51:41.595162,2023-02-03 07:51:41.596161,0.000999,SELECT
46,100,100,2023-02-03 07:51:41.623087,2023-02-03 07:51:41.644793,0.021706,INSERT
46,100,100,2023-02-03 07:51:41.648784,2023-02-03 07:51:41.649782,0.000998,SELECT
46,300,200,2023-02-03 07:51:41.652807,2023-02-03 07:51:41.686680,0.033873,INSERT
46,300,200,2023-02-03 07:51:41.690670,2023-02-03 07:51:41.690670,0.0,SELECT
46,600,300,2023-02-03 07:51:41.693663,2023-02-03 07:51:41.745060,0.051397,INSERT
46,600,300,2023-02-03 07:51:41.748051,2023-02-03 07:51:41.749051,0.001,SELECT
46,1000,400,2023-02-03 07:51:41.752040,2023-02-03 07:51:41.818481,0.066441,INSERT
46,1000,400,2023-02-03 07:51:41.821483,2023-02-03 07:51:41.822478,0.000995,SELECT
46,1500,500,2023-02-03 07:51:41.825461,2023-02-03 07:51:41.906246,0.080785,INSERT
46,1500,500,2023-02-03 07:51:41.911237,2023-02-03 07:51:41.912230,0.000993,SELECT
46,2100,600,2023-02-03 07:51:41.915224,2023-02-03 07:51:42.015952,0.100728,INSERT
46,2100,600,2023-02-03 07:51:42.017947,2023-02-03 07:51:42.018944,0.000997,SELECT
46,2800,700,2023-02-03 07:51:42.021942,2023-02-03 07:51:42.138010,0.116068,INSERT
46,2800,700,2023-02-03 07:51:42.140005,2023-02-03 07:51:42.141006,0.001001,SELECT
46,3600,800,2023-02-03 07:51:42.144993,2023-02-03 07:51:42.281267,0.136274,INSERT
46,3600,800,2023-02-03 07:51:42.285258,2023-02-03 07:51:42.286250,0.000992,SELECT
46,4500,900,2023-02-03 07:51:42.289242,2023-02-03 07:51:42.437324,0.148082,INSERT
46,4500,900,2023-02-03 07:51:42.440319,2023-02-03 07:51:42.441314,0.000995,SELECT
46,5500,1000,2023-02-03 07:51:42.445301,2023-02-03 07:51:42.641777,0.196476,INSERT
46,5500,1000,2023-02-03 07:51:42.647767,2023-02-03 07:51:42.648758,0.000991,SELECT
46,6600,1100,2023-02-03 07:51:42.655739,2023-02-03 07:51:42.850226,0.194487,INSERT
46,6600,1100,2023-02-03 07:51:42.854210,2023-02-03 07:51:42.855205,0.000995,SELECT
46,7800,1200,2023-02-03 07:51:42.859196,2023-02-03 07:51:43.143028,0.283832,INSERT
46,7800,1200,2023-02-03 07:51:43.148015,2023-02-03 07:51:43.148015,0.0,SELECT
46,9100,1300,2023-02-03 07:51:43.153005,2023-02-03 07:51:43.394357,0.241352,INSERT
46,9100,1300,2023-02-03 07:51:43.397348,2023-02-03 07:51:43.398346,0.000998,SELECT
46,10500,1400,2023-02-03 07:51:43.402338,2023-02-03 07:51:43.639700,0.237362,INSERT
46,10500,1400,2023-02-03 07:51:43.644690,2023-02-03 07:51:43.644690,0.0,SELECT
46,12000,1500,2023-02-03 07:51:43.650672,2023-02-03 07:51:43.927935,0.277263,INSERT
46,12000,1500,2023-02-03 07:51:43.931924,2023-02-03 07:51:43.931924,0.0,SELECT
46,13600,1600,2023-02-03 07:51:43.937906,2023-02-03 07:51:44.623368,0.685462,INSERT
46,13600,1600,2023-02-03 07:51:44.628368,2023-02-03 07:51:44.629359,0.000991,SELECT
46,15300,1700,2023-02-03 07:51:44.636334,2023-02-03 07:51:44.948502,0.312168,INSERT
46,15300,1700,2023-02-03 07:51:44.953491,2023-02-03 07:51:44.954483,0.000992,SELECT
46,17100,1800,2023-02-03 07:51:44.959470,2023-02-03 07:51:45.288752,0.329282,INSERT
46,17100,1800,2023-02-03 07:51:45.294739,2023-02-03 07:51:45.294739,0.0,SELECT
46,19000,1900,2023-02-03 07:51:45.301718,2023-02-03 07:51:45.631892,0.330174,INSERT
46,19000,1900,2023-02-03 07:51:45.637878,2023-02-03 07:51:45.637878,0.0,SELECT
46,21000,2000,2023-02-03 07:51:45.645857,2023-02-03 07:51:46.021523,0.375666,INSERT
46,21000,2000,2023-02-03 07:51:46.027505,2023-02-03 07:51:46.028506,0.001001,SELECT
46,23100,2100,2023-02-03 07:51:46.037478,2023-02-03 07:51:46.456368,0.41889,INSERT
46,23100,2100,2023-02-03 07:51:46.463351,2023-02-03 07:51:46.463351,0.0,SELECT
46,25300,2200,2023-02-03 07:51:46.470330,2023-02-03 07:51:46.796491,0.326161,INSERT
46,25300,2200,2023-02-03 07:51:46.804461,2023-02-03 07:51:46.804461,0.0,SELECT
46,27600,2300,2023-02-03 07:51:46.811443,2023-02-03 07:51:47.187888,0.376445,INSERT
46,27600,2300,2023-02-03 07:51:47.195878,2023-02-03 07:51:47.196869,0.000991,SELECT
46,30000,2400,2023-02-03 07:51:47.203845,2023-02-03 07:51:47.600050,0.396205,INSERT
46,30000,2400,2023-02-03 07:51:47.606033,2023-02-03 07:51:47.607032,0.000999,SELECT
46,32500,2500,2023-02-03 07:51:47.614012,2023-02-03 07:51:48.026288,0.412276,INSERT
46,32500,2500,2023-02-03 07:51:48.035264,2023-02-03 07:51:48.036262,0.000998,SELECT
46,35100,2600,2023-02-03 07:51:48.043241,2023-02-03 07:51:48.499597,0.456356,INSERT
46,35100,2600,2023-02-03 07:51:48.508571,2023-02-03 07:51:48.509567,0.000996,SELECT
46,37800,2700,2023-02-03 07:51:48.517546,2023-02-03 07:51:48.957545,0.439999,INSERT
46,37800,2700,2023-02-03 07:51:48.966521,2023-02-03 07:51:48.966521,0.0,SELECT
46,40600,2800,2023-02-03 07:51:48.975496,2023-02-03 07:51:49.436228,0.460732,INSERT
46,40600,2800,2023-02-03 07:51:49.446201,2023-02-03 07:51:49.446201,0.0,SELECT
46,43500,2900,2023-02-03 07:51:49.456175,2023-02-03 07:51:49.921019,0.464844,INSERT
46,43500,2900,2023-02-03 07:51:49.929996,2023-02-03 07:51:49.930992,0.000996,SELECT
46,46500,3000,2023-02-03 07:51:49.941962,2023-02-03 07:51:50.453923,0.511961,INSERT
46,46500,3000,2023-02-03 07:51:50.464890,2023-02-03 07:51:50.464890,0.0,SELECT
46,49600,3100,2023-02-03 07:51:50.475863,2023-02-03 07:51:50.985466,0.509603,INSERT
46,49600,3100,2023-02-03 07:51:50.995438,2023-02-03 07:51:50.996433,0.000995,SELECT
46,52800,3200,2023-02-03 07:51:51.006408,2023-02-03 07:51:51.531376,0.524968,INSERT
46,52800,3200,2023-02-03 07:51:51.542346,2023-02-03 07:51:51.542346,0.0,SELECT
46,56100,3300,2023-02-03 07:51:51.554318,2023-02-03 07:51:52.031800,0.477482,INSERT
46,56100,3300,2023-02-03 07:51:52.042803,2023-02-03 07:51:52.043771,0.000968,SELECT
46,59500,3400,2023-02-03 07:51:52.057733,2023-02-03 07:51:52.629354,0.571621,INSERT
46,59500,3400,2023-02-03 07:51:52.641318,2023-02-03 07:51:52.641318,0.0,SELECT
46,63000,3500,2023-02-03 07:51:52.654282,2023-02-03 07:51:53.311978,0.657696,INSERT
46,63000,3500,2023-02-03 07:51:53.323946,2023-02-03 07:51:53.324943,0.000997,SELECT
46,66600,3600,2023-02-03 07:51:53.337910,2023-02-03 07:51:53.925881,0.587971,INSERT
46,66600,3600,2023-02-03 07:51:53.939882,2023-02-03 07:51:53.940843,0.000961,SELECT
46,70300,3700,2023-02-03 07:51:53.958793,2023-02-03 07:51:54.645957,0.687164,INSERT
46,70300,3700,2023-02-03 07:51:54.661248,2023-02-03 07:51:54.662240,0.000992,SELECT
46,74100,3800,2023-02-03 07:51:54.675206,2023-02-03 07:51:55.282359,0.607153,INSERT
46,74100,3800,2023-02-03 07:51:55.296324,2023-02-03 07:51:55.296324,0.0,SELECT
46,78000,3900,2023-02-03 07:51:55.312325,2023-02-03 07:51:56.076238,0.763913,INSERT
46,78000,3900,2023-02-03 07:51:56.096185,2023-02-03 07:51:56.096185,0.0,SELECT
46,82000,4000,2023-02-03 07:51:56.112143,2023-02-03 07:51:56.786532,0.674389,INSERT
46,82000,4000,2023-02-03 07:51:56.801523,2023-02-03 07:51:56.802492,0.000969,SELECT
46,86100,4100,2023-02-03 07:51:56.819443,2023-02-03 07:51:57.465393,0.64595,INSERT
46,86100,4100,2023-02-03 07:51:57.482349,2023-02-03 07:51:57.483346,0.000997,SELECT
46,90300,4200,2023-02-03 07:51:57.503291,2023-02-03 07:51:58.178694,0.675403,INSERT
46,90300,4200,2023-02-03 07:51:58.195648,2023-02-03 07:51:58.195648,0.0,SELECT
46,94600,4300,2023-02-03 07:51:58.215592,2023-02-03 07:51:59.306043,1.090451,INSERT
46,94600,4300,2023-02-03 07:51:59.324996,2023-02-03 07:51:59.324996,0.0,SELECT
46,99000,4400,2023-02-03 07:51:59.344939,2023-02-03 07:52:00.094374,0.749435,INSERT
46,99000,4400,2023-02-03 07:52:00.116316,2023-02-03 07:52:00.116316,0.0,SELECT
46,103500,4500,2023-02-03 07:52:00.136261,2023-02-03 07:52:00.878718,0.742457,INSERT
46,103500,4500,2023-02-03 07:52:00.898663,2023-02-03 07:52:00.899660,0.000997,SELECT
46,108100,4600,2023-02-03 07:52:00.917647,2023-02-03 07:52:01.676871,0.759224,INSERT
46,108100,4600,2023-02-03 07:52:01.695825,2023-02-03 07:52:01.695825,0.0,SELECT
46,112800,4700,2023-02-03 07:52:01.714462,2023-02-03 07:52:02.434230,0.719768,INSERT
46,112800,4700,2023-02-03 07:52:02.457201,2023-02-03 07:52:02.457201,0.0,SELECT
46,117600,4800,2023-02-03 07:52:02.480108,2023-02-03 07:52:03.321284,0.841176,INSERT
46,117600,4800,2023-02-03 07:52:03.343222,2023-02-03 07:52:03.344219,0.000997,SELECT
46,122500,4900,2023-02-03 07:52:03.365163,2023-02-03 07:52:04.172343,0.80718,INSERT
46,122500,4900,2023-02-03 07:52:04.194279,2023-02-03 07:52:04.195275,0.000996,SELECT
47,100,100,2023-02-03 07:52:04.221998,2023-02-03 07:52:04.246935,0.024937,INSERT
47,100,100,2023-02-03 07:52:04.249927,2023-02-03 07:52:04.251921,0.001994,SELECT
47,300,200,2023-02-03 07:52:04.254916,2023-02-03 07:52:04.289415,0.034499,INSERT
47,300,200,2023-02-03 07:52:04.293407,2023-02-03 07:52:04.293407,0.0,SELECT
47,600,300,2023-02-03 07:52:04.297403,2023-02-03 07:52:04.350257,0.052854,INSERT
47,600,300,2023-02-03 07:52:04.353245,2023-02-03 07:52:04.353245,0.0,SELECT
47,1000,400,2023-02-03 07:52:04.356235,2023-02-03 07:52:04.425053,0.068818,INSERT
47,1000,400,2023-02-03 07:52:04.428047,2023-02-03 07:52:04.429041,0.000994,SELECT
47,1500,500,2023-02-03 07:52:04.432033,2023-02-03 07:52:04.514739,0.082706,INSERT
47,1500,500,2023-02-03 07:52:04.517732,2023-02-03 07:52:04.518745,0.001013,SELECT
47,2100,600,2023-02-03 07:52:04.521723,2023-02-03 07:52:04.627194,0.105471,INSERT
47,2100,600,2023-02-03 07:52:04.631184,2023-02-03 07:52:04.632181,0.000997,SELECT
47,2800,700,2023-02-03 07:52:04.636177,2023-02-03 07:52:04.750863,0.114686,INSERT
47,2800,700,2023-02-03 07:52:04.752859,2023-02-03 07:52:04.753862,0.001003,SELECT
47,3600,800,2023-02-03 07:52:04.757847,2023-02-03 07:52:04.894484,0.136637,INSERT
47,3600,800,2023-02-03 07:52:04.897474,2023-02-03 07:52:04.897474,0.0,SELECT
47,4500,900,2023-02-03 07:52:04.902458,2023-02-03 07:52:05.053057,0.150599,INSERT
47,4500,900,2023-02-03 07:52:05.056050,2023-02-03 07:52:05.056050,0.0,SELECT
47,5500,1000,2023-02-03 07:52:05.061034,2023-02-03 07:52:05.225595,0.164561,INSERT
47,5500,1000,2023-02-03 07:52:05.229586,2023-02-03 07:52:05.230582,0.000996,SELECT
47,6600,1100,2023-02-03 07:52:05.234575,2023-02-03 07:52:05.418713,0.184138,INSERT
47,6600,1100,2023-02-03 07:52:05.423282,2023-02-03 07:52:05.423282,0.0,SELECT
47,7800,1200,2023-02-03 07:52:05.426275,2023-02-03 07:52:05.637315,0.21104,INSERT
47,7800,1200,2023-02-03 07:52:05.644295,2023-02-03 07:52:05.644295,0.0,SELECT
47,9100,1300,2023-02-03 07:52:05.649285,2023-02-03 07:52:05.881030,0.231745,INSERT
47,9100,1300,2023-02-03 07:52:05.886025,2023-02-03 07:52:05.886025,0.0,SELECT
47,10500,1400,2023-02-03 07:52:05.891006,2023-02-03 07:52:06.136347,0.245341,INSERT
47,10500,1400,2023-02-03 07:52:06.142344,2023-02-03 07:52:06.143329,0.000985,SELECT
47,12000,1500,2023-02-03 07:52:06.149324,2023-02-03 07:52:06.408250,0.258926,INSERT
47,12000,1500,2023-02-03 07:52:06.413237,2023-02-03 07:52:06.414235,0.000998,SELECT
47,13600,1600,2023-02-03 07:52:06.420220,2023-02-03 07:52:06.712203,0.291983,INSERT
47,13600,1600,2023-02-03 07:52:06.718192,2023-02-03 07:52:06.718192,0.0,SELECT
47,15300,1700,2023-02-03 07:52:06.723177,2023-02-03 07:52:06.987180,0.264003,INSERT
47,15300,1700,2023-02-03 07:52:06.992170,2023-02-03 07:52:06.992170,0.0,SELECT
47,17100,1800,2023-02-03 07:52:06.997162,2023-02-03 07:52:07.294924,0.297762,INSERT
47,17100,1800,2023-02-03 07:52:07.300909,2023-02-03 07:52:07.301905,0.000996,SELECT
47,19000,1900,2023-02-03 07:52:07.308887,2023-02-03 07:52:07.631169,0.322282,INSERT
47,19000,1900,2023-02-03 07:52:07.635136,2023-02-03 07:52:07.636133,0.000997,SELECT
47,21000,2000,2023-02-03 07:52:07.643113,2023-02-03 07:52:07.985710,0.342597,INSERT
47,21000,2000,2023-02-03 07:52:07.991699,2023-02-03 07:52:07.991699,0.0,SELECT
47,23100,2100,2023-02-03 07:52:07.996683,2023-02-03 07:52:08.366479,0.369796,INSERT
47,23100,2100,2023-02-03 07:52:08.373461,2023-02-03 07:52:08.374458,0.000997,SELECT
47,25300,2200,2023-02-03 07:52:08.381440,2023-02-03 07:52:08.758513,0.377073,INSERT
47,25300,2200,2023-02-03 07:52:08.764496,2023-02-03 07:52:08.765496,0.001,SELECT
47,27600,2300,2023-02-03 07:52:08.773471,2023-02-03 07:52:09.158459,0.384988,INSERT
47,27600,2300,2023-02-03 07:52:09.166448,2023-02-03 07:52:09.167439,0.000991,SELECT
47,30000,2400,2023-02-03 07:52:09.175414,2023-02-03 07:52:09.560195,0.384781,INSERT
47,30000,2400,2023-02-03 07:52:09.567176,2023-02-03 07:52:09.568174,0.000998,SELECT
47,32500,2500,2023-02-03 07:52:09.577183,2023-02-03 07:52:09.995703,0.41852,INSERT
47,32500,2500,2023-02-03 07:52:10.004679,2023-02-03 07:52:10.004679,0.0,SELECT
47,35100,2600,2023-02-03 07:52:10.013656,2023-02-03 07:52:10.456510,0.442854,INSERT
47,35100,2600,2023-02-03 07:52:10.465486,2023-02-03 07:52:10.465486,0.0,SELECT
47,37800,2700,2023-02-03 07:52:10.474461,2023-02-03 07:52:11.056229,0.581768,INSERT
47,37800,2700,2023-02-03 07:52:11.066205,2023-02-03 07:52:11.066205,0.0,SELECT
47,40600,2800,2023-02-03 07:52:11.076178,2023-02-03 07:52:11.584818,0.50864,INSERT
47,40600,2800,2023-02-03 07:52:11.593793,2023-02-03 07:52:11.594790,0.000997,SELECT
47,43500,2900,2023-02-03 07:52:11.603766,2023-02-03 07:52:12.090830,0.487064,INSERT
47,43500,2900,2023-02-03 07:52:12.098813,2023-02-03 07:52:12.099806,0.000993,SELECT
47,46500,3000,2023-02-03 07:52:12.110777,2023-02-03 07:52:12.608094,0.497317,INSERT
47,46500,3000,2023-02-03 07:52:12.617070,2023-02-03 07:52:12.618067,0.000997,SELECT
47,49600,3100,2023-02-03 07:52:12.628042,2023-02-03 07:52:13.209171,0.581129,INSERT
47,49600,3100,2023-02-03 07:52:13.220167,2023-02-03 07:52:13.220167,0.0,SELECT
47,52800,3200,2023-02-03 07:52:13.232115,2023-02-03 07:52:13.748306,0.516191,INSERT
47,52800,3200,2023-02-03 07:52:13.759279,2023-02-03 07:52:13.760282,0.001003,SELECT
47,56100,3300,2023-02-03 07:52:13.773245,2023-02-03 07:52:14.514188,0.740943,INSERT
47,56100,3300,2023-02-03 07:52:14.525161,2023-02-03 07:52:14.525161,0.0,SELECT
47,59500,3400,2023-02-03 07:52:14.536129,2023-02-03 07:52:15.206895,0.670766,INSERT
47,59500,3400,2023-02-03 07:52:15.218864,2023-02-03 07:52:15.218864,0.0,SELECT
47,63000,3500,2023-02-03 07:52:15.231828,2023-02-03 07:52:15.814812,0.582984,INSERT
47,63000,3500,2023-02-03 07:52:15.826783,2023-02-03 07:52:15.827780,0.000997,SELECT
47,66600,3600,2023-02-03 07:52:15.843743,2023-02-03 07:52:16.465467,0.621724,INSERT
47,66600,3600,2023-02-03 07:52:16.480421,2023-02-03 07:52:16.480421,0.0,SELECT
47,70300,3700,2023-02-03 07:52:16.494388,2023-02-03 07:52:17.078510,0.584122,INSERT
47,70300,3700,2023-02-03 07:52:17.092471,2023-02-03 07:52:17.093469,0.000998,SELECT
47,74100,3800,2023-02-03 07:52:17.106438,2023-02-03 07:52:17.736750,0.630312,INSERT
47,74100,3800,2023-02-03 07:52:17.751708,2023-02-03 07:52:17.751708,0.0,SELECT
47,78000,3900,2023-02-03 07:52:17.766669,2023-02-03 07:52:18.442619,0.67595,INSERT
47,78000,3900,2023-02-03 07:52:18.458572,2023-02-03 07:52:18.459568,0.000996,SELECT
47,82000,4000,2023-02-03 07:52:18.475526,2023-02-03 07:52:19.172493,0.696967,INSERT
47,82000,4000,2023-02-03 07:52:19.188451,2023-02-03 07:52:19.189452,0.001001,SELECT
47,86100,4100,2023-02-03 07:52:19.204412,2023-02-03 07:52:19.895049,0.690637,INSERT
47,86100,4100,2023-02-03 07:52:19.914583,2023-02-03 07:52:19.915534,0.000951,SELECT
47,90300,4200,2023-02-03 07:52:19.932525,2023-02-03 07:52:20.656915,0.72439,INSERT
47,90300,4200,2023-02-03 07:52:20.672871,2023-02-03 07:52:20.673869,0.000998,SELECT
47,94600,4300,2023-02-03 07:52:20.692818,2023-02-03 07:52:21.436818,0.744,INSERT
47,94600,4300,2023-02-03 07:52:21.454770,2023-02-03 07:52:21.454770,0.0,SELECT
47,99000,4400,2023-02-03 07:52:21.472758,2023-02-03 07:52:22.162101,0.689343,INSERT
47,99000,4400,2023-02-03 07:52:22.179055,2023-02-03 07:52:22.179055,0.0,SELECT
47,103500,4500,2023-02-03 07:52:22.199004,2023-02-03 07:52:22.967664,0.76866,INSERT
47,103500,4500,2023-02-03 07:52:22.988608,2023-02-03 07:52:22.989611,0.001003,SELECT
47,108100,4600,2023-02-03 07:52:23.010553,2023-02-03 07:52:23.841226,0.830673,INSERT
